Driver,Team,Q1,Q2,Q3,Start,Finish,Track,Rain,D_Elo,T_Elo,Race_Id 
antonelli,mercedes,91.415,90.716,90.213,5.0,11.0,Bahrain Grand Prix,False,1197.4,2288.83,151
albon,williams,92.04,nan,nan,15.0,12.0,Bahrain Grand Prix,False,1259.68,1856.45,151
hadjar,rb,91.591,91.271,nan,12.0,13.0,Bahrain Grand Prix,False,1196.63,1738.79,151
doohan,alpine,91.414,91.245,nan,11.0,14.0,Bahrain Grand Prix,False,1195.88,1855.28,151
alonso,aston_martin,91.634,91.886,nan,13.0,15.0,Bahrain Grand Prix,False,1353.38,1951.78,151
lawson,rb,92.165,nan,nan,17.0,16.0,Bahrain Grand Prix,False,1194.34,1739.45,151
stroll,aston_martin,92.283,nan,nan,19.0,17.0,Bahrain Grand Prix,False,1444.78,1952.47,151
bortoleto,sauber,92.186,nan,nan,18.0,18.0,Bahrain Grand Prix,False,1199.03,1887.26,151
sainz,williams,91.591,90.844,90.68,8.0,nan,Bahrain Grand Prix,False,1314.32,1847.25,151
hulkenberg,sauber,92.067,nan,nan,16.0,nan,Bahrain Grand Prix,False,1192.33,1887.26,151
piastri,mclaren,87.901,87.545,87.304,2.0,1.0,Saudi Arabian Grand Prix,False,1221.56,2014.39,152
max_verstappen,red_bull,87.778,87.529,87.294,1.0,2.0,Saudi Arabian Grand Prix,False,1560.04,2283.58,152
leclerc,ferrari,88.552,87.866,87.67,4.0,3.0,Saudi Arabian Grand Prix,False,1267.76,2109.87,152
norris,mclaren,87.805,87.481,nan,10.0,4.0,Saudi Arabian Grand Prix,False,1249.38,2019.52,152
russell,mercedes,88.282,87.599,87.407,3.0,5.0,Saudi Arabian Grand Prix,False,1195.01,2288.17,152
antonelli,mercedes,88.128,87.798,87.866,5.0,6.0,Saudi Arabian Grand Prix,False,1196.94,2287.83,152
hamilton,ferrari,88.372,88.102,88.201,7.0,7.0,Saudi Arabian Grand Prix,False,1602.28,2110.14,152
sainz,williams,88.354,88.024,88.164,6.0,8.0,Saudi Arabian Grand Prix,False,1312.65,1845.99,152
albon,williams,88.279,88.109,nan,11.0,9.0,Saudi Arabian Grand Prix,False,1262.41,1848.03,152
hadjar,rb,88.571,88.418,nan,14.0,10.0,Saudi Arabian Grand Prix,False,1201.46,1743.07,152
alonso,aston_martin,88.548,88.303,nan,13.0,11.0,Saudi Arabian Grand Prix,False,1356.18,1954.57,152
lawson,rb,88.561,88.191,nan,12.0,12.0,Saudi Arabian Grand Prix,False,1195.02,1743.58,152
bearman,haas,88.536,88.648,nan,15.0,13.0,Saudi Arabian Grand Prix,False,1226.94,1727.39,152
ocon,haas,89.092,nan,nan,19.0,14.0,Saudi Arabian Grand Prix,False,1334.59,1730.45,152
hulkenberg,sauber,88.782,nan,nan,18.0,15.0,Saudi Arabian Grand Prix,False,1194.86,1889.16,152
stroll,aston_martin,88.645,nan,nan,16.0,16.0,Saudi Arabian Grand Prix,False,1444.98,1954.72,152
doohan,alpine,88.739,nan,nan,17.0,17.0,Saudi Arabian Grand Prix,False,1195.71,1855.15,152
bortoleto,sauber,89.462,nan,nan,20.0,18.0,Saudi Arabian Grand Prix,False,1199.32,1889.38,152
tsunoda,red_bull,88.226,87.99,88.204,8.0,nan,Saudi Arabian Grand Prix,False,1117.05,2274.38,152
gasly,alpine,88.421,88.025,88.367,9.0,nan,Saudi Arabian Grand Prix,False,1234.4,1846.79,152
piastri,mclaren,87.006,86.269,86.375,4.0,1.0,Miami Grand Prix,True,1227.73,2026.14,153
norris,mclaren,86.955,86.499,86.269,2.0,2.0,Miami Grand Prix,True,1254.06,2027.66,153
russell,mercedes,87.014,86.575,86.385,5.0,3.0,Miami Grand Prix,True,1199.57,2288.8,153
max_verstappen,red_bull,86.87,86.643,86.204,1.0,4.0,Miami Grand Prix,True,1548.67,2273.6,153
albon,williams,87.042,86.855,86.682,7.0,5.0,Miami Grand Prix,True,1263.14,1845.7,153
antonelli,mercedes,87.077,86.606,86.271,3.0,6.0,Miami Grand Prix,True,1191.36,2287.06,153
leclerc,ferrari,87.417,86.948,86.754,8.0,7.0,Miami Grand Prix,True,1258.03,2105.58,153
hamilton,ferrari,87.279,87.006,nan,12.0,8.0,Miami Grand Prix,True,1611.81,2109.98,153
sainz,williams,87.098,86.847,86.569,6.0,9.0,Miami Grand Prix,True,1305.54,1843.25,153
tsunoda,red_bull,87.298,86.959,86.943,10.0,10.0,Miami Grand Prix,True,1128.01,2274.07,153
hadjar,rb,87.301,86.987,nan,11.0,11.0,Miami Grand Prix,True,1201.7,1744.77,153
ocon,haas,87.45,86.967,86.824,9.0,12.0,Miami Grand Prix,True,1331.87,1730.86,153
gasly,alpine,87.71,nan,nan,20.0,13.0,Miami Grand Prix,True,1245.82,1855.89,153
hulkenberg,sauber,87.473,nan,nan,16.0,14.0,Miami Grand Prix,True,1199.8,1894.61,153
alonso,aston_martin,87.604,nan,nan,17.0,15.0,Miami Grand Prix,True,1350.5,1957.52,153
stroll,aston_martin,87.83,nan,nan,18.0,16.0,Miami Grand Prix,True,1456.17,1958.85,153
lawson,rb,87.444,87.363,nan,15.0,nan,Miami Grand Prix,True,1190.59,1740.45,153
bortoleto,sauber,87.343,87.151,nan,13.0,nan,Miami Grand Prix,True,1193.33,1888.6,153
bearman,haas,87.999,nan,nan,19.0,nan,Miami Grand Prix,True,1227.52,1728.85,153
doohan,alpine,87.422,87.186,nan,14.0,nan,Miami Grand Prix,True,1189.59,1850.76,153
max_verstappen,red_bull,75.175,75.394,74.704,2.0,1.0,Emilia Romagna Grand Prix,False,1551.41,2276.12,154
norris,mclaren,75.894,75.261,74.962,4.0,2.0,Emilia Romagna Grand Prix,False,1257.02,2029.88,154
piastri,mclaren,75.5,75.214,74.67,1.0,3.0,Emilia Romagna Grand Prix,False,1227.86,2029.98,154
hamilton,ferrari,76.163,75.765,nan,12.0,4.0,Emilia Romagna Grand Prix,False,1620.91,2116.81,154
albon,williams,76.123,75.521,75.473,7.0,5.0,Emilia Romagna Grand Prix,False,1265.61,1845.1,154
leclerc,ferrari,76.108,75.604,nan,11.0,6.0,Emilia Romagna Grand Prix,False,1263.91,2121.22,154
russell,mercedes,75.852,75.334,74.807,3.0,7.0,Emilia Romagna Grand Prix,False,1196.58,2284.82,154
sainz,williams,75.987,75.198,75.432,6.0,8.0,Emilia Romagna Grand Prix,False,1303.87,1843.84,154
hadjar,rb,76.253,75.51,75.746,9.0,9.0,Emilia Romagna Grand Prix,False,1202.13,1740.77,154
tsunoda,red_bull,nan,nan,nan,20.0,10.0,Emilia Romagna Grand Prix,False,1136.72,2282.65,154
alonso,aston_martin,75.695,75.442,75.431,5.0,11.0,Emilia Romagna Grand Prix,False,1344.78,1954.56,154
hulkenberg,sauber,76.518,nan,nan,17.0,12.0,Emilia Romagna Grand Prix,False,1204.89,1892.42,154
gasly,alpine,75.937,75.505,75.787,10.0,13.0,Emilia Romagna Grand Prix,False,1243.19,1848.79,154
lawson,rb,76.379,nan,nan,15.0,14.0,Emilia Romagna Grand Prix,False,1192.1,1741.9,154
stroll,aston_martin,75.817,75.497,75.581,8.0,15.0,Emilia Romagna Grand Prix,False,1449.17,1949.31,154
colapinto,alpine,76.256,nan,nan,16.0,16.0,Emilia Romagna Grand Prix,False,1209.46,1848.94,154
bearman,haas,76.918,nan,nan,19.0,17.0,Emilia Romagna Grand Prix,False,1228.44,1729.54,154
bortoleto,sauber,76.34,76.26,nan,14.0,18.0,Emilia Romagna Grand Prix,False,1189.74,1889.73,154
antonelli,mercedes,75.943,75.772,nan,13.0,nan,Emilia Romagna Grand Prix,False,1184.68,2279.81,154
ocon,haas,76.613,nan,nan,18.0,nan,Emilia Romagna Grand Prix,False,1329.13,1727.49,154
norris,mclaren,71.285,70.57,69.954,1.0,1.0,Monaco Grand Prix,False,1259.26,2031.66,155
leclerc,ferrari,71.229,70.581,70.063,2.0,2.0,Monaco Grand Prix,False,1265.59,2122.48,155
piastri,mclaren,71.308,70.858,70.129,3.0,3.0,Monaco Grand Prix,False,1229.08,2032.58,155
max_verstappen,red_bull,71.431,70.875,70.669,4.0,4.0,Monaco Grand Prix,False,1552.27,2283.29,155
hamilton,ferrari,71.575,70.883,70.382,7.0,5.0,Monaco Grand Prix,False,1623.38,2124.33,155
hadjar,rb,71.811,71.04,70.923,5.0,6.0,Monaco Grand Prix,False,1201.67,1741.56,155
ocon,haas,71.839,71.262,70.942,8.0,7.0,Monaco Grand Prix,False,1330.55,1728.56,155
lawson,rb,71.818,71.25,71.129,9.0,8.0,Monaco Grand Prix,False,1193.59,1742.67,155
albon,williams,71.629,70.732,71.213,10.0,9.0,Monaco Grand Prix,False,1267.19,1845.02,155
sainz,williams,71.707,71.362,nan,11.0,10.0,Monaco Grand Prix,False,1305.54,1846.27,155
russell,mercedes,71.507,nan,nan,14.0,11.0,Monaco Grand Prix,False,1200.36,2282.64,155
bearman,haas,71.979,nan,nan,20.0,12.0,Monaco Grand Prix,False,1235.04,1733.51,155
colapinto,alpine,72.597,nan,nan,18.0,13.0,Monaco Grand Prix,False,1214.09,1852.41,155
bortoleto,sauber,71.902,nan,nan,16.0,14.0,Monaco Grand Prix,False,1192.04,1891.46,155
stroll,aston_martin,72.563,nan,nan,19.0,15.0,Monaco Grand Prix,False,1452.2,1951.58,155
hulkenberg,sauber,71.871,71.596,nan,13.0,16.0,Monaco Grand Prix,False,1202.42,1889.61,155
tsunoda,red_bull,71.8,71.415,nan,12.0,17.0,Monaco Grand Prix,False,1132.14,2279.86,155
antonelli,mercedes,71.88,nan,nan,15.0,18.0,Monaco Grand Prix,False,1181.98,2280.62,155
alonso,aston_martin,71.674,71.182,70.924,6.0,nan,Monaco Grand Prix,False,1330.47,1940.85,155
gasly,alpine,71.994,nan,nan,17.0,nan,Monaco Grand Prix,False,1239.86,1849.91,155
piastri,mclaren,72.551,71.998,71.546,1.0,1.0,Spanish Grand Prix,False,1231.32,2034.26,156
norris,mclaren,72.799,72.056,71.755,2.0,2.0,Spanish Grand Prix,False,1260.89,2035.48,156
leclerc,ferrari,73.014,72.495,72.131,7.0,3.0,Spanish Grand Prix,False,1270.04,2127.67,156
russell,mercedes,72.806,72.407,71.848,4.0,4.0,Spanish Grand Prix,False,1201.04,2281.13,156
hulkenberg,sauber,73.19,nan,nan,15.0,5.0,Spanish Grand Prix,False,1213.17,1897.67,156
hamilton,ferrari,73.058,72.447,72.045,5.0,6.0,Spanish Grand Prix,False,1622.63,2127.11,156
hadjar,rb,73.139,72.461,72.252,9.0,7.0,Spanish Grand Prix,False,1203.86,1744.31,156
gasly,alpine,73.081,72.611,72.199,8.0,8.0,Spanish Grand Prix,False,1239.82,1849.88,156
alonso,aston_martin,73.102,72.523,72.284,10.0,9.0,Spanish Grand Prix,False,1331.58,1941.68,156
max_verstappen,red_bull,72.798,72.358,71.848,3.0,10.0,Spanish Grand Prix,False,1545.6,2274.86,156
lawson,rb,73.039,72.763,nan,13.0,11.0,Spanish Grand Prix,False,1195.8,1745.97,156
bortoleto,sauber,73.045,72.756,nan,12.0,12.0,Spanish Grand Prix,False,1192.08,1897.7,156
tsunoda,red_bull,73.385,nan,nan,19.0,13.0,Spanish Grand Prix,False,1136.57,2278.18,156
sainz,williams,73.203,nan,nan,17.0,14.0,Spanish Grand Prix,False,1307.77,1847.94,156
colapinto,alpine,73.334,nan,nan,18.0,15.0,Spanish Grand Prix,False,1215.8,1851.16,156
ocon,haas,73.201,nan,nan,16.0,16.0,Spanish Grand Prix,False,1329.87,1733.0,156
bearman,haas,73.074,73.315,nan,14.0,17.0,Spanish Grand Prix,False,1231.57,1730.4,156
antonelli,mercedes,72.815,72.585,72.111,6.0,nan,Spanish Grand Prix,False,1167.67,2270.4,156
albon,williams,73.044,72.641,nan,11.0,nan,Spanish Grand Prix,False,1258.34,1841.3,156
russell,mercedes,72.075,71.57,70.899,1.0,1.0,Canadian Grand Prix,True,1203.72,2272.41,157
max_verstappen,red_bull,72.054,71.638,71.059,2.0,2.0,Canadian Grand Prix,True,1547.62,2279.7,157
antonelli,mercedes,72.279,71.974,71.391,4.0,3.0,Canadian Grand Prix,True,1169.96,2274.13,157
piastri,mclaren,71.939,71.715,71.12,3.0,4.0,Canadian Grand Prix,True,1231.52,2035.63,157
leclerc,ferrari,72.038,71.626,71.682,8.0,5.0,Canadian Grand Prix,True,1274.27,2130.28,157
hamilton,ferrari,71.952,71.885,71.526,5.0,6.0,Canadian Grand Prix,True,1622.08,2129.87,157
alonso,aston_martin,72.073,71.805,71.586,6.0,7.0,Canadian Grand Prix,True,1330.83,1941.12,157
hulkenberg,sauber,72.323,72.183,nan,11.0,8.0,Canadian Grand Prix,True,1217.7,1901.1,157
ocon,haas,72.378,72.634,nan,14.0,9.0,Canadian Grand Prix,True,1336.93,1735.7,157
sainz,williams,72.398,nan,nan,16.0,10.0,Canadian Grand Prix,True,1315.58,1847.16,157
bearman,haas,72.306,72.34,nan,13.0,11.0,Canadian Grand Prix,True,1234.93,1738.22,157
tsunoda,red_bull,72.334,72.102,nan,18.0,12.0,Canadian Grand Prix,True,1143.39,2284.82,157
colapinto,alpine,72.234,72.142,nan,10.0,13.0,Canadian Grand Prix,True,1212.64,1848.79,157
bortoleto,sauber,72.385,nan,nan,15.0,14.0,Canadian Grand Prix,True,1193.89,1902.46,157
gasly,alpine,72.667,nan,nan,20.0,15.0,Canadian Grand Prix,True,1243.95,1851.89,157
hadjar,rb,72.211,72.003,71.867,12.0,16.0,Canadian Grand Prix,True,1199.63,1742.8,157
stroll,aston_martin,72.517,nan,nan,17.0,17.0,Canadian Grand Prix,True,1452.0,1940.97,157
norris,mclaren,71.826,71.599,71.625,7.0,18.0,Canadian Grand Prix,True,1244.9,2023.64,157
lawson,rb,72.525,nan,nan,19.0,nan,Canadian Grand Prix,True,1193.12,1740.79,157
albon,williams,72.09,71.892,71.907,9.0,nan,Canadian Grand Prix,True,1244.96,1837.13,157
norris,mclaren,64.672,64.41,63.971,1.0,1.0,Austrian Grand Prix,False,1247.14,2025.32,158
piastri,mclaren,64.966,64.556,64.554,3.0,2.0,Austrian Grand Prix,False,1233.79,2027.03,158
leclerc,ferrari,65.197,64.734,64.492,2.0,3.0,Austrian Grand Prix,False,1274.9,2130.34,158
hamilton,ferrari,65.115,64.896,64.582,4.0,4.0,Austrian Grand Prix,False,1622.94,2130.98,158
russell,mercedes,65.189,64.86,64.763,5.0,5.0,Austrian Grand Prix,False,1204.31,2274.58,158
lawson,rb,65.017,65.041,64.926,6.0,6.0,Austrian Grand Prix,False,1193.55,1741.11,158
alonso,aston_martin,65.197,65.128,nan,11.0,7.0,Austrian Grand Prix,False,1335.66,1944.59,158
bortoleto,sauber,65.123,64.846,65.132,8.0,8.0,Austrian Grand Prix,False,1194.26,1902.74,158
hulkenberg,sauber,65.606,nan,nan,20.0,9.0,Austrian Grand Prix,False,1227.46,1910.06,158
ocon,haas,65.364,nan,nan,17.0,10.0,Austrian Grand Prix,False,1344.13,1743.62,158
bearman,haas,65.218,65.312,nan,15.0,11.0,Austrian Grand Prix,False,1239.6,1747.12,158
hadjar,rb,65.063,65.226,nan,13.0,12.0,Austrian Grand Prix,False,1201.37,1742.42,158
gasly,alpine,65.054,64.846,65.649,10.0,13.0,Austrian Grand Prix,False,1241.32,1849.92,158
stroll,aston_martin,65.329,nan,nan,16.0,14.0,Austrian Grand Prix,False,1454.3,1946.32,158
colapinto,alpine,65.278,65.288,nan,14.0,15.0,Austrian Grand Prix,False,1212.21,1849.6,158
tsunoda,red_bull,65.369,nan,nan,18.0,16.0,Austrian Grand Prix,False,1144.86,2285.93,158
albon,williams,65.143,65.205,nan,12.0,nan,Austrian Grand Prix,False,1237.22,1831.33,158
max_verstappen,red_bull,65.106,64.836,64.929,7.0,nan,Austrian Grand Prix,False,1534.3,2275.94,158
antonelli,mercedes,65.178,65.052,65.276,9.0,nan,Austrian Grand Prix,False,1158.81,2266.22,158
sainz,williams,65.582,nan,nan,19.0,nan,Austrian Grand Prix,False,1315.58,1831.33,158
norris,mclaren,86.123,85.231,85.01,3.0,1.0,British Grand Prix,True,1251.13,2030.02,159
piastri,mclaren,85.963,85.316,84.995,2.0,2.0,British Grand Prix,True,1235.81,2031.54,159
hulkenberg,sauber,86.574,nan,nan,19.0,3.0,British Grand Prix,True,1246.25,1924.15,159
hamilton,ferrari,86.296,85.084,85.095,5.0,4.0,British Grand Prix,True,1624.92,2132.46,159
max_verstappen,red_bull,85.886,85.316,84.892,1.0,5.0,British Grand Prix,True,1531.93,2274.16,159
gasly,alpine,86.328,85.711,85.785,8.0,6.0,British Grand Prix,True,1244.29,1851.83,159
stroll,aston_martin,86.504,nan,nan,17.0,7.0,British Grand Prix,True,1466.73,1955.64,159
albon,williams,86.093,85.889,nan,13.0,8.0,British Grand Prix,True,1244.37,1836.69,159
alonso,aston_martin,86.108,85.593,85.621,7.0,9.0,British Grand Prix,True,1333.57,1954.07,159
russell,mercedes,86.236,85.637,85.029,4.0,10.0,British Grand Prix,True,1197.76,2261.31,159
bearman,haas,86.005,85.534,85.471,18.0,11.0,British Grand Prix,True,1247.69,1753.18,159
sainz,williams,86.175,85.746,nan,9.0,12.0,British Grand Prix,True,1312.31,1834.24,159
ocon,haas,86.136,85.95,nan,14.0,13.0,British Grand Prix,True,1346.14,1754.69,159
leclerc,ferrari,86.186,85.133,85.121,6.0,14.0,British Grand Prix,True,1265.31,2125.27,159
tsunoda,red_bull,86.275,85.826,nan,11.0,15.0,British Grand Prix,True,1140.55,2270.93,159
antonelli,mercedes,86.265,85.62,85.374,10.0,nan,British Grand Prix,True,1146.81,2252.31,159
hadjar,rb,86.177,85.864,nan,12.0,nan,British Grand Prix,True,1192.09,1735.46,159
bortoleto,sauber,86.446,nan,nan,16.0,nan,British Grand Prix,True,1189.44,1920.54,159
lawson,rb,86.44,nan,nan,15.0,nan,British Grand Prix,True,1187.78,1731.14,159
colapinto,alpine,87.06,nan,nan,20.0,nan,British Grand Prix,True,1212.21,1851.83,159
piastri,mclaren,101.201,100.626,100.647,2.0,1.0,Belgian Grand Prix,True,1239.8,2034.96,160
norris,mclaren,101.01,100.715,100.562,1.0,2.0,Belgian Grand Prix,True,1253.28,2036.03,160
leclerc,ferrari,101.635,101.084,100.9,3.0,3.0,Belgian Grand Prix,True,1267.29,2127.72,160
max_verstappen,red_bull,101.334,100.951,100.903,4.0,4.0,Belgian Grand Prix,True,1534.6,2273.48,160
russell,mercedes,101.784,101.254,101.26,6.0,5.0,Belgian Grand Prix,True,1200.59,2254.72,160
albon,williams,101.772,101.505,101.201,5.0,6.0,Belgian Grand Prix,True,1243.94,1834.08,160
hamilton,ferrari,101.939,nan,nan,18.0,7.0,Belgian Grand Prix,True,1639.58,2137.57,160
lawson,rb,101.748,101.297,101.328,9.0,8.0,Belgian Grand Prix,True,1190.56,1733.74,160
bortoleto,sauber,101.908,101.336,102.387,10.0,9.0,Belgian Grand Prix,True,1192.28,1922.1,160
gasly,alpine,101.8,101.633,nan,13.0,10.0,Belgian Grand Prix,True,1241.55,1850.07,160
bearman,haas,101.617,101.617,nan,12.0,11.0,Belgian Grand Prix,True,1249.99,1756.63,160
hulkenberg,sauber,101.844,101.707,nan,14.0,12.0,Belgian Grand Prix,True,1248.79,1924.55,160
tsunoda,red_bull,101.84,101.245,101.284,7.0,13.0,Belgian Grand Prix,True,1134.44,2268.12,160
stroll,aston_martin,102.502,nan,nan,16.0,14.0,Belgian Grand Prix,True,1471.03,1957.42,160
ocon,haas,101.884,101.525,nan,11.0,15.0,Belgian Grand Prix,True,1342.19,1753.4,160
antonelli,mercedes,102.139,nan,nan,19.0,16.0,Belgian Grand Prix,True,1149.73,2256.5,160
alonso,aston_martin,102.385,nan,nan,20.0,17.0,Belgian Grand Prix,True,1335.55,1958.63,160
sainz,williams,101.691,101.758,nan,17.0,18.0,Belgian Grand Prix,True,1311.1,1832.98,160
colapinto,alpine,102.022,nan,nan,15.0,19.0,Belgian Grand Prix,True,1207.25,1846.69,160
hadjar,rb,101.572,101.281,101.31,8.0,20.0,Belgian Grand Prix,True,1178.26,1722.7,160
norris,mclaren,75.523,74.89,75.413,3.0,1.0,Hungarian Grand Prix,False,1256.61,2038.53,161
piastri,mclaren,75.211,74.941,75.398,2.0,2.0,Hungarian Grand Prix,False,1241.48,2039.79,161
russell,mercedes,75.627,75.201,75.425,4.0,3.0,Hungarian Grand Prix,False,1202.5,2257.93,161
leclerc,ferrari,75.582,75.455,75.372,1.0,4.0,Hungarian Grand Prix,False,1266.37,2136.88,161
alonso,aston_martin,75.281,75.395,75.481,5.0,5.0,Hungarian Grand Prix,False,1336.14,1959.08,161
bortoleto,sauber,75.586,75.687,75.725,7.0,6.0,Hungarian Grand Prix,False,1193.69,1925.61,161
stroll,aston_martin,75.673,75.129,75.498,6.0,7.0,Hungarian Grand Prix,False,1470.41,1958.61,161
lawson,rb,75.849,75.63,75.821,9.0,8.0,Hungarian Grand Prix,False,1192.05,1723.81,161
max_verstappen,red_bull,75.736,75.547,75.728,8.0,9.0,Hungarian Grand Prix,False,1533.92,2267.61,161
antonelli,mercedes,75.782,76.386,nan,15.0,10.0,Hungarian Grand Prix,False,1155.45,2262.22,161
hadjar,rb,75.516,75.469,75.915,10.0,11.0,Hungarian Grand Prix,False,1177.73,1723.42,161
hamilton,ferrari,75.733,75.702,nan,12.0,12.0,Hungarian Grand Prix,False,1640.26,2137.39,161
hulkenberg,sauber,76.081,nan,nan,18.0,13.0,Hungarian Grand Prix,False,1253.42,1929.08,161
sainz,williams,75.652,75.781,nan,13.0,14.0,Hungarian Grand Prix,False,1310.74,1832.71,161
albon,williams,76.223,nan,nan,19.0,15.0,Hungarian Grand Prix,False,1246.97,1834.98,161
ocon,haas,76.023,nan,nan,17.0,16.0,Hungarian Grand Prix,False,1343.07,1754.06,161
tsunoda,red_bull,75.899,nan,nan,20.0,17.0,Hungarian Grand Prix,False,1135.78,2268.61,161
colapinto,alpine,75.875,76.159,nan,14.0,18.0,Hungarian Grand Prix,False,1203.66,1844.0,161
gasly,alpine,75.966,nan,nan,16.0,19.0,Hungarian Grand Prix,False,1238.59,1841.78,161
bearman,haas,75.75,75.694,nan,11.0,nan,Hungarian Grand Prix,False,1241.14,1747.42,161
piastri,mclaren,69.338,68.964,68.662,1.0,1.0,Dutch Grand Prix,False,1243.72,2041.47,162
max_verstappen,red_bull,69.696,69.122,68.925,3.0,2.0,Dutch Grand Prix,False,1536.19,2270.32,162
hadjar,rb,69.966,69.439,69.208,4.0,3.0,Dutch Grand Prix,False,1179.64,1724.85,162
russell,mercedes,69.676,69.313,69.255,5.0,4.0,Dutch Grand Prix,False,1204.15,2263.46,162
albon,williams,69.792,69.652,nan,15.0,5.0,Dutch Grand Prix,False,1257.95,1843.22,162
bearman,haas,70.262,nan,nan,20.0,6.0,Dutch Grand Prix,False,1254.06,1757.11,162
stroll,aston_martin,nan,nan,nan,19.0,7.0,Dutch Grand Prix,False,1481.86,1967.2,162
alonso,aston_martin,69.95,69.366,69.63,10.0,8.0,Dutch Grand Prix,False,1338.77,1969.17,162
tsunoda,red_bull,69.954,69.622,nan,12.0,9.0,Dutch Grand Prix,False,1139.62,2273.2,162
ocon,haas,70.197,nan,nan,18.0,10.0,Dutch Grand Prix,False,1350.86,1762.95,162
colapinto,alpine,70.104,nan,nan,16.0,11.0,Dutch Grand Prix,False,1209.12,1845.87,162
lawson,rb,69.779,69.383,69.5,8.0,12.0,Dutch Grand Prix,False,1188.21,1721.97,162
sainz,williams,69.98,69.472,69.505,9.0,13.0,Dutch Grand Prix,False,1306.96,1840.39,162
hulkenberg,sauber,70.195,nan,nan,17.0,14.0,Dutch Grand Prix,False,1256.41,1931.32,162
bortoleto,sauber,70.037,69.622,nan,13.0,15.0,Dutch Grand Prix,False,1192.28,1930.26,162
antonelli,mercedes,69.845,69.493,nan,11.0,16.0,Dutch Grand Prix,False,1150.81,2259.98,162
gasly,alpine,69.894,69.637,nan,14.0,17.0,Dutch Grand Prix,False,1236.05,1843.97,162
norris,mclaren,69.469,68.874,68.674,2.0,18.0,Dutch Grand Prix,False,1239.35,2028.52,162
leclerc,ferrari,69.906,69.304,69.34,6.0,nan,Dutch Grand Prix,False,1252.06,2126.66,162
hamilton,ferrari,69.9,69.261,69.39,7.0,nan,Dutch Grand Prix,False,1626.94,2116.67,162
max_verstappen,red_bull,79.455,79.14,78.792,1.0,1.0,Italian Grand Prix,False,1538.43,2274.88,163
norris,mclaren,79.517,79.293,78.869,2.0,2.0,Italian Grand Prix,False,1241.03,2029.78,163
piastri,mclaren,79.711,79.286,78.982,3.0,3.0,Italian Grand Prix,False,1244.94,2030.7,163
leclerc,ferrari,79.689,79.31,79.007,4.0,4.0,Italian Grand Prix,False,1252.92,2117.31,163
